ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,Road_dist
2030,212906.8453,8157557.455,199.5134256,457.3900985,2.684859681,3,,5.101237484
2031,213907.1478,8157557.455,395.1080665,453.0101078,2.650421078,3,,130.214229
2032,214907.4503,8157557.455,217.3768664,456.3267668,5.47120707,3,,233.6683212
2033,215907.7528,8157557.455,50.72068209,423.8094063,3.060026965,3,,44.12240038
2034,216908.0554,8157557.455,21.23473831,416.443568,9.889955337,2,,357.5713383
2035,217908.3579,8157557.455,,475.8132355,9.151208006,2,,524.5284519
2036,218908.6604,8157557.455,,392.1879229,6.64606066,2,,968.9813589
2037,219908.963,8157557.455,,378.6552948,4.471861409,2,,1161.619107
2038,220909.2655,8157557.455,,376.0409628,2.022462893,2,,1608.230181
2039,221909.568,8157557.455,22.29923227,371.2459137,3.088323806,2,,2110.776964
2040,222909.8705,8157557.455,15.37664705,341.6593522,1.312875507,2,,2687.634357
2041,223910.1731,8157557.455,,360.1764188,2.943258693,2,,3463.031588
2042,224910.4756,8157557.455,6.010221533,366.5332248,3.631696961,3,,4331.628725
2043,225910.7781,8157557.455,8.175031776,349.1375936,3.985462721,3,,5247.345743
2044,226911.0806,8157557.455,,383.4226636,12.12992004,2,,4573.792542
2045,227911.3832,8157557.455,23.25752305,349.3644502,3.397935788,2,,3800.24072
2046,228911.6857,8157557.455,11.51283592,354.6813096,4.883725466,2,,3156.784937
2047,229911.9882,8157557.455,,335.5715626,2.154011456,2,,2736.779685
2048,230912.2908,8157557.455,,297.7131128,1.757857553,2,,2648.744087
2049,231912.5933,8157557.455,6.550634702,286.2519716,1.873620885,3,,2922.830431
2050,232912.8958,8157557.455,,290.986195,2.133633344,3,,3474.369082
2051,233913.1983,8157557.455,16.43048689,273.1397897,2.035754714,3,,4195.325207
2052,234913.5009,8157557.455,,278.6766476,2.074943926,3,,5013.130456
2053,235913.8034,8157557.455,,265.324457,1.507632214,3,,5887.564067
2054,236914.1059,8157557.455,,260.7786318,2.357850112,3,,5772.428231
2055,237914.4085,8157557.455,,259.8459247,2.290708712,3,,4871.608485
2056,238914.711,8157557.455,,258.3036687,1.28379233,3,,3882.270934
2057,239915.0135,8157557.455,,269.9839599,2.972890893,3,,2881.975149
2058,240915.316,8157557.455,,272.0786015,3.124322408,3,,1881.686533
2059,241915.6186,8157557.455,,270.6458619,3.286103446,3,,881.4294924
2060,242915.9211,8157557.455,,259.1757186,3.445109933,3,,118.240589
2061,243916.2236,8157557.455,,269.5260923,2.869707504,3,,1057.522133
2062,244916.5262,8157557.455,,252.6604404,2.416416956,3,,1871.840702
2063,245916.8287,8157557.455,,248.8873433,2.95075599,3,,2808.99136
2064,246917.1312,8157557.455,,242.1693022,1.658985919,3,,3778.662144
2065,247917.4337,8157557.455,,230.1309593,2.159508588,3,,4538.281169
2066,248917.7363,8157557.455,4.66461693,224.0468672,0.623224995,3,,3710.73357
2067,249918.0388,8157557.455,,221.6605853,1.824919384,3,,2990.702522
2068,250918.3413,8157557.455,7.340975719,227.0428145,1.899221369,3,,2453.388731
2069,251918.6438,8157557.455,,224.4753402,2.35904408,3,,2213.490171
2070,252918.9464,8157557.455,,202.4513282,2.094453333,3,,2404.406685
2071,253919.2489,8157557.455,,190.6275581,1.023532729,3,,2943.469819
2072,254919.5514,8157557.455,21.02227725,183.5419889,1.340780086,3,,3680.770019
2073,255919.854,8157557.455,17.56350923,158.397015,3.846727568,3,,3484.408177
2074,209905.9377,8158557.757,5.71534161,388.9595231,1.287330839,2,,166.8091696
2075,210906.2402,8158557.757,6.36999849,406.6951885,3.190649364,2,,220.0907734
2076,211906.5427,8158557.757,18.62361471,413.5203924,1.405478856,2,,306.6725242
2077,212906.8453,8158557.757,100.0606841,424.0745236,3.064343564,3,,227.7015528
2078,213907.1478,8158557.757,207.1280261,454.1132837,2.391230889,3,,25.70508893
2079,214907.4503,8158557.757,94.18753077,446.526409,13.65411917,3,,645.5650432
2080,215907.7528,8158557.757,,410.5377313,2.619314781,3,,645.3002921
2081,216908.0554,8158557.757,,368.3361146,2.31858473,3,,236.0582194
2082,217908.3579,8158557.757,,373.5655088,2.645349038,2,,173.101834
2083,218908.6604,8158557.757,,359.3698544,3.206679468,3,,296.7743687
2084,219908.963,8158557.757,,343.5459302,1.400914128,3,,833.2100653
2085,220909.2655,8158557.757,,348.6659758,1.931360697,3,,924.1286611
2086,221909.568,8158557.757,,354.2777053,4.792123534,3,,1273.107432
2087,222909.8705,8158557.757,,331.6809861,2.931502489,3,,2094.946677
2088,223910.1731,8158557.757,,352.2494042,2.287717086,3,,3026.220567
2089,224910.4756,8158557.757,,404.9183821,3.450431871,3,,3991.043793
2090,225910.7781,8158557.757,,361.2887824,4.071329456,3,,4969.915541
2091,226911.0806,8158557.757,,374.9702325,3.144226713,2,,5214.696053
2092,227911.3832,8158557.757,12.69896917,359.9071069,4.6106096,2,,4551.407062
2093,228911.6857,8158557.757,,336.8515248,1.951009972,2,,4029.735457
2094,229911.9882,8158557.757,,319.7431459,2.363843876,2,,3709.911017
2095,230912.2908,8158557.757,11.36674346,328.5071594,2.840379782,3,,3645.452228
2096,231912.5933,8158557.757,,289.4029976,0.972558462,3,,3849.209586
2097,232912.8958,8158557.757,,292.0972602,2.465007915,3,,4283.073339
2098,233913.1983,8158557.757,,278.6030774,3.376171358,3,,4886.126309
2099,234913.5009,8158557.757,,262.9006619,1.914762118,3,,5604.012284
2100,235913.8034,8158557.757,,263.0522716,0.568523486,3,,6253.431011
2101,236914.1059,8158557.757,,289.0357172,4.807943599,3,,5318.028016
2102,237914.4085,8158557.757,,281.8219304,2.575724133,3,,4411.038403
2103,238914.711,8158557.757,4.478704794,280.0432193,2.223843511,3,,3542.300528
2104,239915.0135,8158557.757,,289.1455443,1.775045818,3,,2745.601967
2105,240915.316,8158557.757,,273.564748,1.253458744,3,,1977.245006
2106,241915.6186,8158557.757,,248.5732901,0.563642016,3,,1012.857379
2107,242915.9211,8158557.757,,259.1671932,2.065869587,3,,72.65223273
2108,243916.2236,8158557.757,,262.7098606,2.405085066,3,,828.5540553
2109,244916.5262,8158557.757,17.37144432,260.9955885,1.697826321,3,,1817.466074
2110,245916.8287,8158557.757,,234.995279,2.448062446,3,,2813.821498
2111,246917.1312,8158557.757,,224.531652,2.482930913,3,,3811.272398
2112,247917.4337,8158557.757,,218.4066115,2.423336203,3,,4101.170913
2113,248917.7363,8158557.757,,210.351001,2.151218607,3,,3188.879468
2114,249918.0388,8158557.757,,208.7982478,2.152858086,3,,2311.646645
2115,250918.3413,8158557.757,,219.6410831,2.296337207,3,,1587.349507
2116,251918.6438,8158557.757,18.65225476,215.5139891,2.053712386,3,,1213.84625
2117,252918.9464,8158557.757,27.20076526,218.9511305,1.585021641,3,,1534.619004
2118,253919.2489,8158557.757,33.05258109,195.6995191,2.262719514,3,,2288.645572
2119,254919.5514,8158557.757,43.99714871,173.9835297,1.932556454,3,,3181.501519
2120,209905.9377,8159558.06,7.804314524,403.5003019,1.867889709,2,,236.4954392
2121,210906.2402,8159558.06,,437.6630301,3.248955747,2,,576.9326791
2122,211906.5427,8159558.06,23.88081631,434.6174571,3.410016075,2,,352.1009757
2123,212906.8453,8159558.06,81.61916675,454.7242491,7.327546128,2,,234.9985454
2124,213907.1478,8159558.06,134.0177099,443.6642091,1.870917442,3,,56.28994026
2125,214907.4503,8159558.06,48.77071242,457.25025,3.350567145,3,,50.79109246
2126,215907.7528,8159558.06,22.62636323,417.5728183,3.25232915,3,,149.2270765
2127,216908.0554,8159558.06,19.62789637,385.3199886,3.36228646,3,,248.7686903
2128,217908.3579,8159558.06,19.69022952,365.2809466,2.747773333,3,,235.2862639
2129,218908.6604,8159558.06,11.1813024,348.4040016,2.932028275,3,0.171414092,41.327262
2130,219908.963,8159558.06,6.273199639,340.3098976,2.322044018,3,,81.31240795
2131,220909.2655,8159558.06,,328.8025609,2.638917929,3,,35.18015957
2132,221909.568,8159558.06,,335.2805272,2.894950281,3,,887.3758896
2133,222909.8705,8159558.06,,371.533561,2.734760415,3,,1885.58612
2134,223910.1731,8159558.06,,313.0180162,1.016996683,3,0.062744841,2885.245978
2135,224910.4756,8159558.06,,339.7820933,3.35820206,3,,3885.236671
2136,225910.7781,8159558.06,,325.7467213,1.035868451,2,,4885.355046
2137,226911.0806,8159558.06,25.44732535,353.3039266,3.803794044,2,,5885.536012
2138,227911.3832,8159558.06,,351.9786399,3.602394133,2,,5384.235623
2139,228911.6857,8159558.06,,357.234613,5.58405448,2,,4951.106427
2140,229911.9882,8159558.06,,310.1585104,1.609050648,3,,4694.478326
2141,230912.2908,8159558.06,,300.1111427,0.607439437,3,,4643.706381
2142,231912.5933,8159558.06,,295.3730472,1.125134819,3,,4805.320119
2143,232912.8958,8159558.06,,288.0491507,2.650304308,3,,5159.3996
2144,233913.1983,8159558.06,,270.3904165,1.382739508,3,,5670.001526
2145,234913.5009,8159558.06,,276.5084228,2.379301051,3,,6299.177778
2146,235913.8034,8159558.06,5.250869349,273.1387433,1.870529307,3,,6000.374147
2147,236914.1059,8159558.06,,271.5614632,2.181136802,3,,5018.553623
2148,237914.4085,8159558.06,,304.8669726,1.900185308,3,,4045.797985
2149,238914.711,8159558.06,,273.0498849,1.734979375,3,,3090.670725
2150,239915.0135,8159558.06,,260.9601462,1.679122362,3,,2174.974466
2151,240915.316,8159558.06,,253.7371419,2.344778341,3,,1332.593145
2152,241915.6186,8159558.06,,242.42759,0.678977276,3,0.122131363,646.9454274
2153,242915.9211,8159558.06,,232.6389609,1.036692011,3,,179.7345182
2154,243916.2236,8159558.06,,232.9570518,1.610473661,3,,1042.661439
2155,244916.5262,8159558.06,,226.3949763,0.869432222,3,,1947.595556
2156,245916.8287,8159558.06,,221.9802889,2.038508474,3,,2899.756029
2157,246917.1312,8159558.06,,208.0086102,0.939666719,3,0.335312218,3875.807535
2158,247917.4337,8159558.06,,207.7470531,1.853026886,3,,3829.420699
2159,248917.7363,8159558.06,,199.0306719,1.573640381,3,,2844.594015
2160,249918.0388,8159558.06,,211.7252777,1.725024263,3,,1876.213639
2161,250918.3413,8159558.06,18.28123295,194.1025525,0.789493754,3,,956.6794356
2162,251918.6438,8159558.06,44.94484126,192.8370366,4.233682214,3,,220.2657305
2163,252918.9464,8159558.06,58.51592081,161.9087139,0.833964426,3,,964.442721
2164,253919.2489,8159558.06,29.75046328,161.3165319,1.189719565,3,-95.22792053,1952.688615
2165,208905.6351,8160558.362,29.58923374,421.386545,3.089060229,2,,90.3613117
2166,209905.9377,8160558.362,16.10788489,425.3434056,2.347829554,2,,408.9909956
2167,210906.2402,8160558.362,,428.690831,2.048060709,2,,73.72606021
2168,211906.5427,8160558.362,61.04159128,446.0316137,2.813640445,2,,149.6314804
2169,212906.8453,8160558.362,132.6391019,469.1972614,1.567360667,2,,39.30673264
2170,213907.1478,8160558.362,76.87365906,422.8089948,3.626114042,3,,72.01372198
2171,214907.4503,8160558.362,,403.2755599,2.423568456,3,,317.0337197
2172,215907.7528,8160558.362,13.96493606,382.3403912,1.574753198,3,,112.9612698
2173,216908.0554,8160558.362,14.02467808,373.4231907,2.640257872,3,,125.8716532
2174,217908.3579,8160558.362,13.93493349,354.6214818,1.331924834,3,0.167273432,130.5911271
2175,218908.6604,8160558.362,8.838395661,338.7272112,1.672636252,3,,362.1161791
2176,219908.963,8160558.362,5.883291641,339.7057328,2.746827556,3,,98.55101884
2177,220909.2655,8160558.362,7.521928529,319.6421271,1.326352372,3,,540.7534019
2178,221909.568,8160558.362,,336.2538232,4.372202414,3,,1202.295353
2179,222909.8705,8160558.362,,363.0846236,5.449011104,3,,2085.456713
2180,223910.1731,8160558.362,,310.0301947,1.968656467,3,,3034.595739
2181,224910.4756,8160558.362,,313.9136421,1.427336368,2,,4008.692379
2182,225910.7781,8160558.362,,327.3663692,2.189788487,2,,4993.162142
2183,226911.0806,8160558.362,,381.3873219,1.872367152,2,,5982.886599
2184,227911.3832,8160558.362,,331.5630368,1.752786604,3,,6266.250118
2185,228911.6857,8160558.362,,316.6284386,2.940453323,3,,5898.249923
2186,229911.9882,8160558.362,,321.8163279,1.375431492,3,,5684.542555
2187,230912.2908,8160558.362,,318.4781122,1.928257633,3,,5642.686085
2188,231912.5933,8160558.362,,293.1765799,2.140917342,3,,5776.417466
2189,232912.8958,8160558.362,,286.4182416,2.77049329,3,,6074.150272
2190,233913.1983,8160558.362,,292.6565591,3.141929197,3,,6513.433396
2191,234913.5009,8160558.362,7.498458601,303.9345273,2.721437618,3,,6866.653425
2192,235913.8034,8160558.362,,294.8839077,2.329562319,3,,5871.125304
2193,236914.1059,8160558.362,,287.978373,1.9528644,3,,4877.551199
2194,237914.4085,8160558.362,,293.2498889,3.797726404,3,,3886.961419
2195,238914.711,8160558.362,,298.7924877,1.335342569,3,,2896.955944
2196,239915.0135,8160558.362,,283.2686373,1.492981607,3,,1900.174139
2197,240915.316,8160558.362,,277.9153879,2.324982312,3,,906.4541124
2198,241915.6186,8160558.362,13.09563552,261.6452908,1.735270793,3,,43.89815096
2199,242915.9211,8160558.362,,252.0287337,3.13797799,3,,747.2040152
2200,243916.2236,8160558.362,,246.4440927,3.348072426,3,,1559.383407
2201,244916.5262,8160558.362,11.04991086,242.6785486,1.470258245,3,,2414.976858
2202,245916.8287,8160558.362,17.74889162,249.9421389,3.333867428,3,,3278.89712
2203,246917.1312,8160558.362,,258.319737,9.450079588,3,,4176.905263
2204,247917.4337,8160558.362,,237.6119258,4.723754803,3,,3809.001135
2205,248917.7363,8160558.362,16.41011665,278.877494,10.97668654,3,,2817.044881
2206,249918.0388,8160558.362,18.21714473,270.9849895,5.232106946,3,,1834.176756
2207,250918.3413,8160558.362,41.21335163,209.7829928,5.07921839,3,,890.997855
2208,251918.6438,8160558.362,72.75286007,179.6960974,1.399462798,3,,474.0888907
2209,207905.3326,8161558.665,42.20155316,408.894754,1.29899222,2,,463.2602167
2210,208905.6351,8161558.665,21.69317356,446.6024409,2.961800879,2,,806.8766783
2211,209905.9377,8161558.665,,447.1467992,3.748771388,2,,137.707964
2212,210906.2402,8161558.665,49.74980947,461.062997,3.599464366,2,,141.66808
2213,211906.5427,8161558.665,63.26610035,467.0882355,3.6581814,2,,314.294052
2214,212906.8453,8161558.665,123.3875384,502.6417797,3.250560469,3,,232.6674296
2215,213907.1478,8161558.665,,513.462754,7.527456138,3,,692.5698479
2216,214907.4503,8161558.665,23.75793805,423.4978725,4.029647378,3,,462.6351435
2217,215907.7528,8161558.665,,391.2906583,2.416277547,3,,323.2244699
2218,216908.0554,8161558.665,6.622717944,384.4285704,3.223635429,3,,297.1606381
2219,217908.3579,8161558.665,,376.5397209,1.101279719,3,,299.0184238
2220,218908.6604,8161558.665,6.316790788,366.4807308,2.058070536,3,,592.9123403
2221,219908.963,8161558.665,,372.8033086,6.273027109,3,,827.89898
2222,220909.2655,8161558.665,,376.211103,4.66728741,3,,1244.646906
2223,221909.568,8161558.665,,311.3926492,2.928732994,3,,1955.286702
2224,222909.8705,8161558.665,,309.3963293,2.386254509,3,,2611.454216
2225,223910.1731,8161558.665,8.957408873,310.602816,1.197270538,3,,3357.841058
2226,224910.4756,8161558.665,,308.5969356,2.230090615,3,,4045.638376
2227,225910.7781,8161558.665,,331.1043391,5.308499681,2,,4843.603356
2228,226911.0806,8161558.665,19.5966088,347.2655916,2.022497736,2,,5705.69955
2229,227911.3832,8161558.665,11.92878235,348.0924867,2.54471774,3,,6606.870026
2230,228911.6857,8161558.665,6.435793468,358.5976887,6.877628354,3,,6860.499963
2231,229911.9882,8161558.665,14.72008842,363.0194075,9.362192543,2,,6677.659144
2232,230912.2908,8161558.665,44.41944123,458.0657405,15.12496629,2,,6642.063975
2233,231912.5933,8161558.665,,348.233584,11.47531692,2,,6756.042209
2234,232912.8958,8161558.665,,333.5095532,10.65680847,3,,7012.304124
2235,233913.1983,8161558.665,6.226916433,321.8747541,4.132125718,2,,7396.074783
2236,234913.5009,8161558.665,7.470863828,344.8442888,9.075571799,3,,6849.230747
2237,235913.8034,8161558.665,,320.7984743,3.829593992,2,,5850.738834
2238,236914.1059,8161558.665,,320.6775212,5.942976047,2,,4852.992713
2239,237914.4085,8161558.665,,319.3222531,3.484557152,3,,3856.571268
2240,238914.711,8161558.665,,305.4202706,2.981345063,2,,2862.857995
2241,239915.0135,8161558.665,23.50399222,346.2294428,3.650799494,3,,1873.660889
2242,240915.316,8161558.665,,306.7778743,3.804250483,3,,902.8398917
2243,241915.6186,8161558.665,33.46859028,281.9735183,2.738802065,3,,76.56289592
2244,242915.9211,8161558.665,,312.6455887,9.495559618,3,,1070.730814
2245,243916.2236,8161558.665,,352.4898252,5.448271807,3,,1850.433672
2246,244916.5262,8161558.665,,283.5246454,13.57773278,3,,2659.357282
2247,245916.8287,8161558.665,,228.3333199,1.892239465,3,,3545.543767
2248,246917.1312,8161558.665,,275.922367,12.55021864,3,,4009.73042
2249,247917.4337,8161558.665,48.76205489,225.9054238,2.67193341,3,,4043.974122
2250,248917.7363,8161558.665,41.61151402,197.7420934,2.922745684,3,,3127.455661
2251,249918.0388,8161558.665,42.82310523,185.7410852,3.729862878,3,,2282.42008
2252,250918.3413,8161558.665,51.19053307,169.4743095,1.854187432,3,-88.02004242,1624.53508
2253,206905.0301,8162558.967,40.5452383,438.0989734,2.517168053,2,,220.0608814
2254,207905.3326,8162558.967,42.68633276,440.6320465,5.0885312,2,,353.5151305
2255,208905.6351,8162558.967,51.76927403,451.8601929,4.279461211,2,,186.7151399
2256,209905.9377,8162558.967,92.7335825,483.0508917,4.686382426,2,,231.0482298
2257,210906.2402,8162558.967,139.7851452,492.6930876,5.789858452,2,,145.4145495
2258,211906.5427,8162558.967,100.6515361,492.4509633,4.50418634,2,,186.71955
2259,212906.8453,8162558.967,61.73084842,544.3168835,14.61968929,3,,367.3945721
2260,213907.1478,8162558.967,,436.5294768,3.326660393,3,,1304.92812
2261,214907.4503,8162558.967,,447.1168916,5.529604235,3,,1446.495045
2262,215907.7528,8162558.967,,433.956312,4.251979615,3,,691.085637
2263,216908.0554,8162558.967,6.856605042,451.2236707,4.494779806,2,,269.9960398
2264,217908.3579,8162558.967,,464.8325278,3.736155391,2,,289.6008587
2265,218908.6604,8162558.967,,436.5383852,2.181310734,2,,219.4378613
2266,219908.963,8162558.967,,416.491491,4.934708964,2,,542.4954309
2267,220909.2655,8162558.967,6.839238222,383.6197899,3.485448041,2,,1221.563915
2268,221909.568,8162558.967,,328.3038671,3.690868627,2,,1639.2725
2269,222909.8705,8162558.967,9.537853014,294.0412158,0.961893001,2,,1961.233714
2270,223910.1731,8162558.967,9.083195503,294.8885122,0.610831839,2,,2635.852551
2271,224910.4756,8162558.967,,295.4686428,3.338851318,2,,3469.84322
2272,225910.7781,8162558.967,13.12338348,316.5078415,2.275826047,3,,4374.141695
2273,226911.0806,8162558.967,20.13829495,366.2273702,11.73112012,3,,5312.968046
2274,227911.3832,8162558.967,,404.8998042,15.66247654,3,,6270.833568
2275,228911.6857,8162558.967,,350.9878642,5.193050615,2,,7240.185641
2276,229911.9882,8162558.967,8.374868484,332.6060169,3.789242719,2,,7672.64293
2277,230912.2908,8162558.967,,332.2065866,8.139448646,2,,7641.683828
2278,231912.5933,8162558.967,,323.2374799,4.969198866,2,,7740.957578
2279,232912.8958,8162558.967,10.83984626,312.9299689,2.813769659,2,,7965.596463
2280,233913.1983,8162558.967,9.583100487,345.9712932,4.468906864,2,,7721.173048
2281,234913.5009,8162558.967,10.56207354,380.9123231,7.445132049,2,,6868.066849
2282,235913.8034,8162558.967,,474.006807,12.9282806,2,,5994.347636
2283,236914.1059,8162558.967,37.76933408,508.6480249,13.11247168,2,,5007.899253
2284,237914.4085,8162558.967,,356.3085758,11.53680516,2,,4016.551412
2285,238914.711,8162558.967,,322.0034413,9.903063376,2,,3030.659184
2286,239915.0135,8162558.967,16.34875354,406.4493815,8.652884165,2,,2053.296459
2287,240915.316,8162558.967,27.83012102,308.7386383,3.933058015,2,,1073.756654
2288,241915.6186,8162558.967,46.53018806,273.7848771,4.107601282,2,,153.227014
2289,242915.9211,8162558.967,,253.9676482,3.589091245,2,,436.770913
2290,243916.2236,8162558.967,8.423493215,289.1029665,2.521750433,3,,1350.799396
2291,244916.5262,8162558.967,,275.0230943,8.119075437,3,,2330.236871
2292,245916.8287,8162558.967,,217.3899199,3.268773449,3,,2633.600392
2293,246917.1312,8162558.967,45.23259634,209.2026121,5.739528606,3,,3231.548926
2294,247917.4337,8162558.967,88.30089919,186.7249096,2.293038675,3,,3979.419728
2295,205904.7276,8163559.27,86.79274286,425.9215891,2.970984737,3,,363.2905238
2296,206905.0301,8163559.27,45.53453666,421.1366255,0.503612514,2,,173.1407546
2297,207905.3326,8163559.27,83.37324801,450.6613461,2.704741439,2,,231.5906609
2298,208905.6351,8163559.27,185.5725404,476.8774146,1.651834205,2,,293.2316748
2299,209905.9377,8163559.27,208.5882682,496.4438412,0.875641319,2,,17.9194528
2300,210906.2402,8163559.27,92.34330877,494.5355938,9.460088174,3,,623.5901023
2301,211906.5427,8163559.27,50.12871234,474.6037858,2.019534811,3,,108.4046135
2302,212906.8453,8163559.27,28.7385916,506.7010959,6.554027701,3,,413.994037
2303,213907.1478,8163559.27,,442.53436,10.13548751,3,,802.197413
2304,214907.4503,8163559.27,16.23129333,409.1174122,2.387994962,3,,1243.473206
2305,215907.7528,8163559.27,,385.4851605,2.602581726,2,,1068.872541
2306,216908.0554,8163559.27,,485.8072045,6.437974539,2,,333.4607671
2307,217908.3579,8163559.27,9.783595013,447.0636892,4.059881997,2,,181.6873513
2308,218908.6604,8163559.27,6.25574489,390.3119664,2.506060402,2,,747.8220273
2309,219908.963,8163559.27,,398.0109101,4.967089472,2,,158.0742379
2310,220909.2655,8163559.27,,359.3477459,4.0874291,2,,480.9379592
2311,221909.568,8163559.27,15.96347567,323.8356477,1.780088601,2,,645.8705187
2312,222909.8705,8163559.27,11.58144096,324.7333721,3.646013305,2,,1237.201705
2313,223910.1731,8163559.27,,294.5359002,2.231854553,2,,2149.779306
2314,224910.4756,8163559.27,,315.081665,6.285130645,2,,3116.672002
2315,225910.7781,8163559.27,,335.7565866,4.795272248,3,,4099.627783
2316,226911.0806,8163559.27,,326.0124117,2.794718249,3,,5089.347881
2317,227911.3832,8163559.27,7.045051091,341.3556671,1.56510631,3,,6082.531219
2318,228911.6857,8163559.27,,299.6575672,2.796419024,2,,7077.720008
2319,229911.9882,8163559.27,,291.8727756,2.189383915,2,,8074.172731
2320,230912.2908,8163559.27,,279.5800292,1.936269741,2,,8641.461677
2321,231912.5933,8163559.27,,286.7084481,2.626270921,2,,8729.372967
2322,232912.8958,8163559.27,,304.1371568,5.177605564,2,,8211.477315
2323,233913.1983,8163559.27,,307.8891977,7.049973217,2,,7281.12933
2324,234913.5009,8163559.27,,314.8417862,3.261279862,2,,6369.35423
2325,235913.8034,8163559.27,,324.9857637,3.226857417,2,,5488.50732
2326,236914.1059,8163559.27,,295.266106,5.361939719,2,,4656.174629
2327,237914.4085,8163559.27,,279.0222296,6.655900972,2,,3903.514065
2328,238914.711,8163559.27,12.09487693,277.8796596,5.496047243,2,,3097.598402
2329,239915.0135,8163559.27,,273.0574075,5.084728032,2,,2128.517263
2330,240915.316,8163559.27,33.64247234,273.5572208,4.612176767,2,,1136.548215
2331,241915.6186,8163559.27,51.6491152,250.2475741,2.964496488,2,,180.3299413
2332,242915.9211,8163559.27,23.37066401,233.0480181,1.446633618,2,,652.3294752
2333,243916.2236,8163559.27,10.24047258,228.2986944,2.960340924,3,,1380.106443
2334,244916.5262,8163559.27,14.17490352,220.0879119,2.164916348,3,,1340.218113
2335,245916.8287,8163559.27,41.97791262,198.661504,2.28263743,3,,1817.149343
2336,246917.1312,8163559.27,75.76508941,175.1833408,1.95604205,3,-87.83454895,2570.759159
2337,203904.1225,8164559.572,91.95107969,427.2780447,1.229691819,3,,123.6999212
2338,204904.425,8164559.572,153.2820479,437.7195838,2.502184552,3,,188.0987587
2339,205904.7276,8164559.572,196.5704678,444.0295204,1.535312559,2,,9.293000738
2340,206905.0301,8164559.572,133.648881,446.0237455,2.510801224,3,,202.5130661
2341,207905.3326,8164559.572,175.8767916,446.3562579,2.757424637,2,,335.5582543
2342,208905.6351,8164559.572,338.0846515,467.6586388,1.940177842,3,,91.03840553
2343,209905.9377,8164559.572,132.6953256,440.7398534,3.835228123,3,,750.6070421
2344,210906.2402,8164559.572,27.37449953,462.9628389,3.55120783,3,,565.3823797
2345,211906.5427,8164559.572,13.67506177,485.8979141,6.937240088,3,,408.0836866
2346,212906.8453,8164559.572,14.91112514,443.9489468,3.125315212,3,,103.1091577
2347,213907.1478,8164559.572,26.41849072,422.4471306,1.898242287,3,,6.518409549
2348,214907.4503,8164559.572,18.96995006,393.1988615,3.116138972,3,,285.4060019
2349,215907.7528,8164559.572,11.99925643,383.0429246,5.895093799,2,,922.3765254
2350,216908.0554,8164559.572,7.259201275,387.420102,5.117255774,2,,451.988022
2351,217908.3579,8164559.572,8.535565182,406.8215441,3.338254347,2,,1.387968147
2352,218908.6604,8164559.572,,406.9779461,2.631367715,2,,273.6709815
2353,219908.963,8164559.572,,349.8025662,1.731288631,2,,860.4913104
2354,220909.2655,8164559.572,,347.9963324,2.377279615,2,,471.3537708
2355,221909.568,8164559.572,11.01794717,321.6398373,3.715166274,2,,340.6435631
2356,222909.8705,8164559.572,13.16344866,306.4205324,5.669282101,2,,1098.048609
2357,223910.1731,8164559.572,11.56514836,334.6897568,15.43388268,3,,2072.822654
2358,224910.4756,8164559.572,6.860681381,269.3239923,3.852768722,3,,3064.09645
2359,225910.7781,8164559.572,,311.1667669,3.14917806,3,,4059.801799
2360,226911.0806,8164559.572,,303.2525792,3.326894896,3,,5057.321874
2361,227911.3832,8164559.572,4.6052623,314.7647076,3.04107375,3,,6055.759962
2362,228911.6857,8164559.572,,304.8486635,4.036507321,3,,7054.726302
2363,229911.9882,8164559.572,3.839847638,295.0934933,1.208786988,3,,8054.024334
2364,230912.2908,8164559.572,,280.9412795,1.736624881,3,,9053.544225
2365,231912.5933,8164559.572,,270.4704195,2.907074948,3,,8891.998197
2366,232912.8958,8164559.572,,264.0740821,2.75310793,2,,7917.669578
2367,233913.1983,8164559.572,5.465920763,271.4708011,1.996944836,3,,6950.333657
2368,234913.5009,8164559.572,,277.6086061,1.46166966,3,,5992.967624
2369,235913.8034,8164559.572,,275.6583169,2.557354167,3,,5051.016576
2370,236914.1059,8164559.572,,254.5334076,2.05204563,3,,4132.735601
2371,237914.4085,8164559.572,,247.6153884,1.787567262,3,,3261.435791
2372,238914.711,8164559.572,,238.7859658,1.181967566,3,,2489.10297
2373,239915.0135,8164559.572,,252.457552,2.797824416,2,,1766.644448
2374,240915.316,8164559.572,85.07484535,252.4752189,1.122880768,2,,1003.285413
2375,241915.6186,8164559.572,128.4740276,237.2501036,2.001743479,3,,24.47229879
2376,242915.9211,8164559.572,57.82981772,222.9566027,2.454748756,3,,339.3639179
2377,243916.2236,8164559.572,31.25645072,210.5330578,1.545503997,3,0.093256667,383.27548
2378,244916.5262,8164559.572,46.30514542,199.8595891,1.610227472,3,,404.444801
2379,245916.8287,8164559.572,99.02061103,190.0727349,0.656540929,3,,1176.539217
2380,194901.3998,8165559.875,193.590079,493.767619,1.069017088,3,,182.9329397
2381,201903.5175,8165559.875,216.2087036,461.1685669,5.745734283,3,,130.3418002
2382,202903.82,8165559.875,100.6257544,421.393075,4.23617421,3,,469.2327473
2383,203904.1225,8165559.875,107.4998868,424.2936377,4.590893047,2,,168.5913758
2384,204904.425,8165559.875,177.5466441,434.0047218,2.5448917,2,,54.01658244
